,AGE,CHILD_TOTAL,DEPENDANTS,OWN_AUTO,PERSONAL_INCOME,TOTAL_LOANS,CLOSED_LOANS,WORK_YEARS,GENDER,MARITAL_STATUS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,TARGET
12178,29,1,1,0,8000.0,5,4.0,4.0,1,Состою в браке,1,0,0,0.0
12183,51,0,1,0,16000.0,1,0.0,14.0,0,Состою в браке,1,0,0,0.0
12184,57,1,1,0,10000.0,1,0.0,0.0,0,Не состоял в браке,0,1,0,1.0
12185,29,1,1,0,18500.0,1,0.0,1.0,1,Вдовец/Вдова,1,0,1,0.0
12186,37,2,2,0,45000.0,1,0.0,2.0,0,Состою в браке,1,0,0,1.0
12187,48,2,2,1,15000.0,2,2.0,17.0,1,Состою в браке,1,0,0,0.0
12189,40,0,0,0,6000.0,2,1.0,20.0,1,Вдовец/Вдова,1,0,0,0.0
12191,42,1,1,0,17000.0,3,3.0,2.0,0,Состою в браке,1,0,0,1.0
12194,36,2,2,0,13000.0,1,1.0,0.0,0,Состою в браке,1,0,0,1.0
12195,26,1,1,0,10000.0,2,1.0,1.0,1,Состою в браке,1,0,0,0.0
12197,56,0,0,0,5000.0,1,0.0,0.0,1,Состою в браке,0,1,0,1.0
12198,34,1,0,0,9000.0,1,0.0,2.0,1,Гражданский брак,1,0,1,1.0
12199,28,1,1,0,8200.0,2,1.0,0.0,1,Разведен(а),1,0,0,1.0
12201,56,1,0,0,11000.0,3,3.0,2.0,1,Не состоял в браке,1,0,1,0.0
12204,44,1,1,0,10000.0,2,2.0,10.0,1,Состою в браке,1,0,0,0.0
12206,45,1,1,0,15000.0,1,1.0,3.0,1,Состою в браке,1,0,0,1.0
12207,40,2,1,1,15000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
12208,49,0,0,0,20000.0,1,1.0,20.0,1,Разведен(а),1,0,1,0.0
12209,25,1,1,0,15000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
12210,22,0,0,0,11000.0,1,0.0,3.0,1,Не состоял в браке,1,0,1,0.0
12211,34,0,0,0,20000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
12212,24,0,0,0,15000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
12213,33,0,0,0,15000.0,5,4.0,5.0,1,Не состоял в браке,1,0,1,0.0
12218,49,2,2,0,14000.0,1,0.0,26.0,1,Состою в браке,1,0,0,0.0
12219,30,0,0,1,22000.0,4,4.0,3.0,0,Состою в браке,1,0,1,0.0
12223,29,1,1,0,20000.0,3,3.0,3.0,1,Разведен(а),1,0,1,0.0
12226,60,3,0,0,14000.0,3,2.0,4.0,1,Вдовец/Вдова,1,1,0,0.0
12229,57,1,0,0,15000.0,1,0.0,2.0,0,Разведен(а),1,0,0,1.0
12230,36,3,3,0,21000.0,1,0.0,0.0,0,Состою в браке,1,0,0,1.0
12231,44,0,1,1,20000.0,2,2.0,2.0,0,Состою в браке,1,0,1,0.0
12233,63,0,0,0,10000.0,3,3.0,0.0,1,Не состоял в браке,0,1,1,0.0
12236,26,0,0,0,15000.0,2,2.0,2.0,1,Не состоял в браке,1,0,0,0.0
12238,40,2,1,1,14000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
12239,43,2,1,0,8000.0,2,2.0,2.0,0,Разведен(а),1,0,0,0.0
12241,57,1,0,0,3100.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
12242,39,1,1,0,18000.0,1,0.0,18.0,1,Не состоял в браке,1,0,0,0.0
12243,22,0,0,0,6000.0,1,1.0,5.0,1,Не состоял в браке,1,0,0,0.0
12244,53,0,0,0,5500.0,1,1.0,4.0,1,Состою в браке,1,0,1,0.0
12245,25,0,0,0,15000.0,2,2.0,1.0,1,Не состоял в браке,1,0,0,0.0
12247,30,2,2,0,5000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
12248,39,1,1,0,8000.0,1,0.0,3.0,1,Разведен(а),1,0,1,0.0
12249,44,1,1,0,11000.0,1,0.0,7.0,0,Состою в браке,1,0,0,0.0
12250,50,1,0,0,8000.0,3,2.0,32.0,1,Состою в браке,1,0,1,0.0
12253,65,0,0,0,7000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
12254,30,2,0,0,16000.0,1,1.0,10.0,0,Состою в браке,1,0,0,0.0
12255,47,2,1,0,5000.0,3,3.0,3.0,1,Не состоял в браке,1,0,1,1.0
12258,37,2,2,0,6300.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,1.0
12259,35,2,2,0,8000.0,2,2.0,6.0,1,Состою в браке,1,0,0,0.0
12261,35,0,0,1,38000.0,1,0.0,1.0,0,Разведен(а),1,0,0,0.0
12262,38,1,1,0,8000.0,1,0.0,5.0,1,Не состоял в браке,1,0,0,0.0
12263,28,0,0,1,9000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,0.0
12264,43,1,1,0,8000.0,1,1.0,7.0,1,Состою в браке,1,0,0,0.0
12265,47,1,1,0,10000.0,1,1.0,0.0,1,Состою в браке,1,0,0,1.0
12266,28,1,1,0,13000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12267,26,0,0,0,9000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
12268,42,2,1,0,15000.0,1,0.0,1.0,1,Состою в браке,1,0,0,1.0
12269,61,0,0,0,10000.0,1,1.0,0.0,1,Состою в браке,0,1,1,0.0
12270,58,0,0,0,15000.0,3,2.0,21.0,0,Состою в браке,1,0,1,0.0
12273,44,3,1,0,10000.0,2,2.0,0.0,1,Разведен(а),1,0,0,0.0
12275,50,1,1,1,45000.0,1,1.0,6.0,0,Состою в браке,1,0,0,0.0
12276,38,3,3,1,18000.0,4,3.0,13.0,0,Состою в браке,1,0,0,0.0
12280,23,0,0,1,20000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
12281,45,1,1,0,10000.0,1,1.0,8.0,0,Состою в браке,1,0,0,0.0
12282,58,1,1,0,10000.0,2,2.0,6.0,1,Состою в браке,1,1,1,0.0
12284,36,1,1,0,6100.0,1,0.0,18.0,1,Не состоял в браке,1,0,1,0.0
12285,41,1,1,0,5000.0,2,1.0,14.0,1,Состою в браке,1,0,0,0.0
12287,43,1,1,0,20000.0,3,3.0,15.0,1,Состою в браке,1,0,1,0.0
12290,52,1,0,0,3500.0,2,1.0,2.0,1,Разведен(а),1,0,0,0.0
12292,32,2,2,0,12700.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12293,37,0,0,0,20000.0,2,1.0,4.0,0,Разведен(а),1,0,0,0.0
12295,62,0,0,0,10000.0,1,0.0,2.0,1,Вдовец/Вдова,1,1,1,0.0
12296,23,0,0,0,15000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
12297,30,1,1,0,7000.0,1,0.0,8.0,1,Гражданский брак,1,0,0,0.0
12298,58,0,0,0,6000.0,1,1.0,10.0,1,Состою в браке,1,0,0,0.0
12299,22,1,1,0,13000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
12300,23,0,0,0,6000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
12301,57,5,0,0,8000.0,1,0.0,18.0,1,Состою в браке,1,1,1,0.0
12302,42,0,2,0,15000.0,3,2.0,3.0,0,Состою в браке,1,0,0,1.0
12305,56,0,0,1,9000.0,1,0.0,29.0,0,Состою в браке,1,0,0,0.0
12306,56,0,0,0,21000.0,2,0.0,20.0,1,Состою в браке,1,1,0,1.0
12308,32,1,1,1,12000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
12309,30,1,1,0,20000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
12310,47,2,0,0,6000.0,1,0.0,16.0,1,Состою в браке,1,0,0,0.0
12311,64,2,0,0,15000.0,2,2.0,5.0,1,Не состоял в браке,1,1,1,0.0
12313,43,2,2,0,15000.0,1,0.0,7.0,0,Состою в браке,1,0,0,1.0
12314,54,1,0,0,7000.0,1,0.0,28.0,1,Не состоял в браке,1,0,1,0.0
12315,26,0,0,0,10000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
12316,64,2,0,0,6000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
12317,41,3,2,0,21000.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
12318,50,2,1,0,35000.0,1,0.0,30.0,0,Состою в браке,1,0,1,0.0
12319,57,1,0,0,12000.0,3,3.0,3.0,1,Состою в браке,1,0,1,0.0
12322,58,0,0,0,20000.0,1,0.0,0.0,1,Состою в браке,0,1,1,1.0
12323,31,1,1,0,12000.0,2,2.0,1.0,1,Разведен(а),1,0,1,0.0
12325,51,0,0,0,15000.0,1,0.0,11.0,0,Состою в браке,1,0,0,0.0
12326,55,1,0,1,15000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
12327,43,3,0,0,25000.0,1,0.0,11.0,1,Состою в браке,1,0,0,0.0
12328,41,2,0,0,9500.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
12329,34,0,0,1,15000.0,3,3.0,5.0,0,Не состоял в браке,1,0,0,0.0
12332,60,0,0,0,25000.0,1,1.0,5.0,1,Разведен(а),1,0,0,0.0
12333,33,2,2,0,25000.0,1,1.0,3.0,1,Состою в браке,1,0,0,1.0
12334,45,1,0,0,15000.0,1,0.0,12.0,0,Состою в браке,1,0,1,0.0
12335,25,2,2,0,10000.0,2,2.0,3.0,1,Состою в браке,1,0,1,0.0
12337,40,1,0,0,10000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
12338,30,0,0,0,15000.0,1,0.0,8.0,1,Не состоял в браке,1,0,0,0.0
12339,39,2,2,0,16000.0,2,2.0,17.0,1,Состою в браке,1,0,0,0.0
12341,47,0,0,0,11500.0,1,0.0,7.0,1,Не состоял в браке,1,0,1,0.0
12342,38,1,1,0,13000.0,1,1.0,1.0,1,Не состоял в браке,1,0,1,0.0
12343,27,1,0,0,9500.0,1,0.0,3.0,1,Разведен(а),1,0,0,0.0
12344,61,2,0,0,4700.0,1,0.0,0.0,0,Состою в браке,0,1,1,0.0
12345,41,0,0,0,15000.0,2,2.0,2.0,0,Гражданский брак,1,0,0,0.0
12347,26,0,0,0,10000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
12348,32,0,0,0,23000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
12349,51,0,0,0,20000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
12350,25,2,0,0,9500.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
12351,48,0,0,0,4000.0,2,2.0,0.0,1,Не состоял в браке,0,1,0,0.0
12353,52,2,2,0,12000.0,1,0.0,31.0,0,Состою в браке,1,0,0,0.0
12354,39,1,1,0,22000.0,1,1.0,15.0,0,Состою в браке,1,0,0,0.0
12355,22,1,1,0,12000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
12356,35,1,1,0,12000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,0.0
12357,26,0,0,0,15000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,1.0
12358,24,0,0,1,40000.0,1,0.0,5.0,0,Не состоял в браке,1,0,0,1.0
12359,52,3,0,0,7000.0,4,3.0,8.0,1,Не состоял в браке,1,0,1,0.0
12363,49,0,0,0,20000.0,1,0.0,12.0,0,Состою в браке,1,1,1,0.0
12364,26,0,0,0,7000.0,1,0.0,6.0,0,Гражданский брак,1,0,0,0.0
12365,33,1,1,0,8000.0,1,0.0,1.0,1,Разведен(а),1,0,0,1.0
12366,34,1,1,0,8000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
12367,46,2,0,0,19500.0,2,2.0,4.0,1,Состою в браке,1,0,0,0.0
12369,27,0,0,0,13000.0,3,3.0,4.0,1,Состою в браке,1,0,0,0.0
12372,43,1,0,0,9000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
12373,28,1,1,0,6000.0,1,0.0,5.0,1,Состою в браке,1,0,1,0.0
12374,24,0,0,0,17000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12375,51,1,0,0,11000.0,1,0.0,4.0,1,Состою в браке,1,0,0,1.0
12376,27,2,3,0,17000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
12377,36,3,1,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,0,1.0
12378,34,1,0,0,9240.0,2,2.0,5.0,1,Не состоял в браке,1,0,0,0.0
12380,61,0,0,0,15000.0,1,1.0,0.0,1,Состою в браке,0,1,1,0.0
12381,33,2,2,0,12000.0,1,0.0,9.0,1,Состою в браке,1,0,0,1.0
12382,25,1,1,0,15000.0,1,0.0,5.0,0,Состою в браке,1,0,1,0.0
12383,45,1,1,1,10000.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
12384,60,0,0,0,5000.0,1,1.0,0.0,1,Состою в браке,0,1,1,0.0
12385,22,0,0,0,12000.0,2,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
12387,26,1,1,0,11000.0,3,3.0,7.0,1,Состою в браке,1,0,1,0.0
12390,37,1,1,0,6000.0,2,2.0,12.0,1,Состою в браке,1,0,1,0.0
12392,35,2,2,0,10000.0,2,2.0,5.0,1,Состою в браке,1,0,0,0.0
12394,34,1,1,0,22000.0,1,0.0,8.0,0,Разведен(а),1,0,0,0.0
12395,57,2,0,0,41000.0,1,0.0,5.0,1,Не состоял в браке,1,1,0,1.0
12396,31,1,1,0,15000.0,3,3.0,1.0,1,Разведен(а),1,0,0,0.0
12399,46,0,0,0,20000.0,1,0.0,12.0,1,Состою в браке,1,0,1,0.0
12400,34,2,2,0,15000.0,1,1.0,8.0,1,Состою в браке,1,0,1,0.0
12401,43,4,3,0,30000.0,1,1.0,3.0,0,Состою в браке,1,0,0,1.0
12402,29,1,1,0,6000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
12403,36,1,1,0,8000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12404,61,0,0,0,11900.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
12405,32,2,2,0,5500.0,2,2.0,5.0,1,Состою в браке,1,0,0,0.0
12407,58,2,0,0,18000.0,6,6.0,2.0,1,Вдовец/Вдова,1,1,1,0.0
12413,46,0,0,0,8500.0,1,0.0,5.0,1,Разведен(а),1,0,1,0.0
12414,47,0,0,0,10000.0,1,0.0,3.0,0,Разведен(а),1,0,0,0.0
12415,39,1,1,0,6000.0,1,0.0,4.0,1,Разведен(а),1,0,0,0.0
12416,50,1,0,0,10000.0,1,0.0,18.0,1,Не состоял в браке,1,0,0,0.0
12417,46,2,1,0,9000.0,5,5.0,16.0,1,Состою в браке,1,0,0,0.0
12422,29,1,1,0,10000.0,1,0.0,1.0,1,Состою в браке,1,0,1,1.0
12423,37,2,2,0,8000.0,1,1.0,12.0,0,Состою в браке,1,0,0,0.0
12424,32,2,2,1,5500.0,2,2.0,3.0,1,Состою в браке,1,0,0,0.0
12426,59,3,0,0,12000.0,3,2.0,16.0,1,Не состоял в браке,1,1,0,0.0
12429,48,0,0,0,12000.0,1,1.0,24.0,1,Не состоял в браке,1,0,0,0.0
12430,51,2,0,0,15000.0,1,0.0,1.0,1,Вдовец/Вдова,1,1,0,0.0
12431,51,0,0,0,5500.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
12432,51,3,0,0,12000.0,1,0.0,30.0,1,Состою в браке,1,0,0,0.0
12433,40,2,1,0,8000.0,1,0.0,3.0,1,Состою в браке,1,0,0,1.0
12434,58,0,0,0,12000.0,1,0.0,16.0,1,Не состоял в браке,1,1,1,0.0
12435,22,0,0,0,20000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
12436,41,3,2,0,5200.0,1,0.0,11.0,1,Состою в браке,1,0,0,0.0
12437,55,2,0,0,9000.0,2,2.0,30.0,1,Состою в браке,1,0,1,0.0
12439,49,2,0,0,15000.0,1,1.0,2.0,0,Состою в браке,1,0,1,0.0
12440,29,0,0,0,20000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,0.0
12441,23,0,0,0,6000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
12442,48,0,0,0,8500.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
12443,62,0,0,0,40000.0,1,0.0,3.0,1,Вдовец/Вдова,1,0,0,0.0
12444,26,0,0,0,15000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
12445,24,0,0,0,6000.0,1,0.0,1.0,0,Гражданский брак,1,0,0,0.0
12446,27,1,1,0,27000.0,1,1.0,6.0,0,Состою в браке,1,0,0,0.0
12447,54,1,0,0,9000.0,1,0.0,2.0,0,Гражданский брак,1,0,0,0.0
12448,36,2,2,0,18000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
12449,35,1,1,0,24000.0,1,1.0,2.0,1,Разведен(а),1,0,0,1.0
12450,50,2,0,1,12000.0,1,0.0,31.0,0,Состою в браке,1,0,0,0.0
12451,49,0,0,0,6000.0,1,0.0,30.0,1,Не состоял в браке,1,0,0,0.0
12452,50,0,0,0,23000.0,2,2.0,16.0,0,Не состоял в браке,1,0,1,0.0
12454,31,1,1,0,7000.0,1,1.0,3.0,1,Разведен(а),1,0,0,0.0
12455,57,2,0,0,18000.0,1,0.0,1.0,0,Состою в браке,1,0,1,0.0
12456,22,1,0,0,8000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
12457,34,1,1,0,11000.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
12458,28,1,1,0,19000.0,1,0.0,8.0,1,Не состоял в браке,1,0,1,0.0
12459,29,1,1,1,20000.0,2,2.0,6.0,0,Состою в браке,1,0,1,0.0
12461,56,3,0,0,5000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
12462,53,0,0,1,17000.0,1,1.0,15.0,1,Состою в браке,1,0,1,0.0
12463,45,0,0,0,6000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
12464,30,2,2,1,25000.0,1,1.0,8.0,0,Состою в браке,1,0,0,0.0
12465,50,2,2,0,5000.0,3,3.0,5.0,1,Состою в браке,1,0,1,0.0
12468,27,1,1,0,10000.0,2,2.0,3.0,1,Не состоял в браке,1,0,0,0.0
12470,34,1,1,0,16500.0,1,0.0,0.0,1,Разведен(а),1,0,1,0.0
12471,50,0,0,1,40000.0,3,3.0,5.0,1,Состою в браке,1,0,0,0.0
12474,46,0,0,0,10000.0,5,4.0,2.0,1,Не состоял в браке,1,0,1,0.0
12479,29,1,1,0,7000.0,2,2.0,3.0,1,Состою в браке,1,0,0,0.0
12481,25,0,0,1,20000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
12482,34,1,1,0,8000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
12483,56,2,0,0,6000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
12484,46,1,0,0,12000.0,1,0.0,0.0,0,Состою в браке,1,0,1,0.0
12485,28,1,1,0,7000.0,3,2.0,6.0,1,Состою в браке,1,0,1,0.0
12488,41,1,1,0,16000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
12489,24,0,0,0,5000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
12490,52,2,0,1,20000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
12491,53,2,0,0,6800.0,1,1.0,0.0,0,Состою в браке,0,1,1,0.0
12492,34,3,3,1,10000.0,1,1.0,2.0,0,Состою в браке,1,0,0,0.0
12493,35,0,0,0,18000.0,1,0.0,10.0,1,Состою в браке,1,0,0,0.0
12494,22,0,0,0,7500.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
12495,33,1,1,0,20000.0,2,1.0,10.0,0,Состою в браке,1,0,0,0.0
12497,42,2,1,0,11000.0,2,2.0,23.0,1,Состою в браке,1,0,1,0.0
12499,32,0,0,0,16000.0,1,1.0,3.0,1,Не состоял в браке,1,0,1,1.0
12500,37,1,1,0,30000.0,1,0.0,5.0,0,Состою в браке,1,0,1,0.0
12501,43,2,2,0,12000.0,1,1.0,18.0,0,Состою в браке,1,0,1,0.0
12502,35,1,1,0,6500.0,1,0.0,3.0,1,Разведен(а),1,0,1,0.0
12503,44,2,1,0,7000.0,3,2.0,8.0,1,Состою в браке,1,0,1,1.0
12506,29,1,1,0,15000.0,1,0.0,5.0,1,Разведен(а),1,0,0,0.0
12507,60,2,0,0,10000.0,2,1.0,15.0,1,Состою в браке,1,1,1,0.0
12509,61,2,0,0,20000.0,2,2.0,6.0,0,Состою в браке,1,0,0,0.0
12511,28,1,2,1,17000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
12512,28,1,1,0,19000.0,4,4.0,5.0,0,Состою в браке,1,0,0,0.0
12516,48,3,1,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
12517,61,3,0,0,7000.0,1,1.0,0.0,0,Вдовец/Вдова,0,1,0,0.0
12518,48,0,0,1,20000.0,1,1.0,10.0,0,Состою в браке,1,0,0,0.0
12519,25,1,1,0,6000.0,3,3.0,4.0,1,Состою в браке,1,0,0,0.0
12522,48,2,0,0,4300.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
12523,34,2,2,0,4500.0,1,0.0,9.0,1,Состою в браке,1,0,0,1.0
12524,36,1,1,1,28000.0,1,0.0,0.0,0,Состою в браке,1,0,0,1.0
12525,46,2,0,0,7500.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
12526,50,0,0,0,15000.0,2,1.0,25.0,1,Состою в браке,1,0,1,0.0
12528,58,0,0,0,40000.0,1,0.0,6.0,0,Не состоял в браке,1,0,0,0.0
12529,34,2,2,1,15000.0,2,1.0,6.0,1,Состою в браке,1,0,0,0.0
12531,44,3,1,0,12500.0,1,0.0,1.0,0,Состою в браке,1,0,0,1.0
12532,55,2,0,0,5500.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
12533,27,0,0,0,8000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
12534,24,0,0,0,10000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,1.0
12535,61,3,0,0,8000.0,1,1.0,4.0,0,Состою в браке,1,0,1,0.0
12536,49,2,0,0,15000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
12537,23,0,0,0,5000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
12538,44,2,1,0,5000.0,1,1.0,2.0,1,Разведен(а),1,0,0,0.0
12539,36,2,2,0,5800.0,1,0.0,3.0,1,Вдовец/Вдова,1,0,0,0.0
12540,27,0,0,0,12500.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,1.0
12541,54,4,0,1,10000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
12542,61,0,0,0,15000.0,3,2.0,8.0,1,Не состоял в браке,1,1,1,0.0
12545,36,0,0,0,12000.0,1,1.0,4.0,0,Не состоял в браке,1,0,1,1.0
12546,40,1,1,1,10000.0,1,0.0,2.0,0,Состою в браке,1,0,1,0.0
12547,41,2,0,0,10000.0,2,1.0,1.0,1,Состою в браке,1,0,0,0.0
12549,41,4,4,0,20000.0,2,1.0,21.0,1,Вдовец/Вдова,1,1,0,0.0
12551,31,1,1,0,7000.0,1,1.0,5.0,1,Состою в браке,1,0,1,0.0
12552,49,1,1,0,6000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
12553,40,1,1,0,11500.0,1,0.0,5.0,1,Состою в браке,1,0,1,0.0
12554,47,1,0,0,13000.0,2,2.0,21.0,1,Вдовец/Вдова,1,0,1,0.0
12556,39,1,1,0,20000.0,1,0.0,6.0,1,Разведен(а),1,0,1,0.0
12557,31,1,1,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12558,22,0,0,0,12000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,0.0
12559,39,1,0,0,7700.0,1,0.0,7.0,1,Не состоял в браке,1,0,0,0.0
12560,32,1,1,0,11000.0,1,1.0,7.0,0,Состою в браке,1,0,1,0.0
12561,61,0,0,0,20000.0,3,2.0,12.0,1,Состою в браке,1,1,1,0.0
12564,33,1,1,0,10000.0,2,2.0,5.0,1,Состою в браке,1,0,0,0.0
12566,55,1,1,0,9000.0,1,0.0,6.0,1,Состою в браке,1,0,0,0.0
12567,24,0,0,0,14000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
12568,36,1,0,1,17000.0,1,1.0,5.0,1,Разведен(а),1,0,0,0.0
12569,42,3,0,0,15000.0,1,0.0,11.0,0,Состою в браке,1,0,0,0.0
12570,38,2,2,0,17500.0,1,0.0,2.0,1,Состою в браке,1,0,1,0.0
12571,56,1,0,0,17000.0,2,2.0,9.0,1,Не состоял в браке,1,0,1,0.0
12573,26,0,0,0,12000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,1.0
12574,48,0,0,0,6000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
12575,41,2,2,0,26000.0,5,5.0,3.0,0,Состою в браке,1,0,0,0.0
12580,44,2,2,0,13000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
12581,29,1,1,0,11000.0,3,3.0,5.0,0,Состою в браке,1,0,0,0.0
12584,37,2,2,0,20000.0,1,0.0,2.0,1,Состою в браке,1,0,1,0.0
12585,27,2,2,0,10000.0,3,3.0,3.0,1,Состою в браке,1,0,0,0.0
12588,27,0,0,0,9000.0,2,2.0,7.0,1,Не состоял в браке,1,0,1,0.0
12590,35,0,0,1,30000.0,1,1.0,8.0,0,Состою в браке,1,0,0,0.0
12591,46,3,1,0,9500.0,3,3.0,3.0,0,Состою в браке,1,0,0,1.0
12594,36,1,1,1,15000.0,1,0.0,1.0,1,Разведен(а),1,0,0,0.0
12595,25,0,0,0,10000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,1.0
12596,60,0,0,0,5200.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
12597,45,2,1,0,7000.0,3,3.0,17.0,1,Состою в браке,1,0,0,1.0
12600,24,0,0,0,7500.0,2,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
12602,34,1,1,0,15000.0,3,3.0,8.0,1,Разведен(а),1,0,0,0.0
12605,32,1,1,0,25000.0,2,1.0,1.0,1,Состою в браке,1,0,0,0.0
12607,52,0,0,0,11000.0,3,2.0,26.0,1,Состою в браке,1,0,0,0.0
12610,23,0,0,0,8000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
12611,58,2,0,0,16000.0,1,0.0,0.0,0,Состою в браке,1,0,1,0.0
12612,48,1,0,0,14000.0,1,1.0,4.0,1,Не состоял в браке,1,0,1,0.0
12613,31,1,1,0,25000.0,1,0.0,2.0,1,Состою в браке,1,0,1,0.0
12614,28,1,1,0,15000.0,2,2.0,3.0,0,Состою в браке,1,0,0,0.0
12616,53,0,0,0,24000.0,3,3.0,7.0,1,Состою в браке,1,0,1,0.0
12619,46,1,0,0,17000.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
12620,57,1,0,0,21000.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
12621,30,2,2,0,11000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
12622,53,2,0,0,8000.0,3,2.0,20.0,1,Состою в браке,1,0,1,0.0
12625,48,2,0,0,13000.0,1,1.0,12.0,1,Состою в браке,1,0,1,0.0
12626,34,0,0,0,18000.0,1,1.0,12.0,0,Не состоял в браке,1,0,1,0.0
12627,25,0,0,0,20000.0,1,0.0,0.0,1,Состою в браке,1,0,1,0.0
12628,41,2,0,0,9000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
